GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	Astrocytes_ceoff	Astrocytes_ELBO_gain	Astrocytes_pval	Astrocytes_FDR	Cajal Retzius_ceoff	Cajal Retzius_ELBO_gain	Cajal Retzius_pval	Cajal Retzius_FDR	Cck-Tox_ceoff	Cck-Tox_ELBO_gain	Cck-Tox_pval	Cck-Tox_FDR	Endothelial_ceoff	Endothelial_ELBO_gain	Endothelial_pval	Endothelial_FDR	GABA_ceoff	GABA_ELBO_gain	GABA_pval	GABA_FDR	Granule immature_ceoff	Granule immature_ELBO_gain	Granule immature_pval	Granule immature_FDR	Granule mature_ceoff	Granule mature_ELBO_gain	Granule mature_pval	Granule mature_FDR	Microglia_ceoff	Microglia_ELBO_gain	Microglia_pval	Microglia_FDR	Mossy_ceoff	Mossy_ELBO_gain	Mossy_pval	Mossy_FDR	Neuroblast_ceoff	Neuroblast_ELBO_gain	Neuroblast_pval	Neuroblast_FDR	OL_ceoff	OL_ELBO_gain	OL_pval	OL_FDR	OPC_ceoff	OPC_ELBO_gain	OPC_pval	OPC_FDR	Radial Glia-like_ceoff	Radial Glia-like_ELBO_gain	Radial Glia-like_pval	Radial Glia-like_FDR	nIPC_ceoff	nIPC_ELBO_gain	nIPC_pval	nIPC_FDR
Ccdc159	112	112	1.263e-02	-1.314e+00	2.253e-01	4.771e+00	-5.966e-03	1.000e+00	1.000e+00	6.520e-01	-8.649e-02	1.000e+00	1.000e+00	2.610e-01	-6.284e-02	1.000e+00	1.000e+00	8.019e-01	-2.718e-02	1.000e+00	1.000e+00	6.075e-01	9.171e-02	6.685e-01	9.072e-01	2.310e-01	9.944e-01	1.585e-01	4.844e-01	-6.181e-01	2.527e-02	8.221e-01	9.467e-01	5.569e-03	8.681e-02	6.769e-01	9.476e-01	4.095e-01	-1.831e-02	1.000e+00	1.000e+00	2.989e-01	1.472e+00	8.622e-02	2.923e-01	1.198e+00	-1.087e-01	1.000e+00	1.000e+00	3.679e-01	-4.467e-02	1.000e+00	1.000e+00	5.930e-01	4.578e-04	9.759e-01	1.000e+00	5.737e-01	-6.626e-02	1.000e+00	1.000e+00
9530077C05Rik	219	219	4.300e-02	5.085e-01	1.384e-01	1.614e-01	1.470e-01	5.876e-01	9.136e-01	5.929e-01	1.585e-02	8.587e-01	1.000e+00	-5.245e-01	5.108e-01	3.121e-01	9.657e-01	1.101e+00	-1.552e-01	1.000e+00	1.000e+00	-3.647e-01	-1.549e-02	1.000e+00	1.000e+00	5.504e-02	5.499e-01	2.943e-01	6.453e-01	3.861e-01	3.663e-01	3.921e-01	6.123e-01	-3.318e-01	5.357e-02	7.434e-01	9.779e-01	-4.230e-01	1.358e-03	9.584e-01	1.000e+00	3.331e-02	3.502e-01	4.026e-01	6.851e-01	-2.582e-01	-1.159e-01	1.000e+00	1.000e+00	-1.205e-01	-6.870e-02	1.000e+00	1.000e+00	-5.233e-01	-1.147e-01	1.000e+00	1.000e+00	5.877e-01	7.911e-01	2.085e-01	1.000e+00
Sept7	1646	1646	3.392e-01	2.319e+00	6.752e-01	2.767e+00	1.211e+00	1.196e-01	5.544e-01	6.408e-01	1.620e+00	7.187e-02	9.354e-01	2.650e+00	2.099e-01	5.170e-01	1.000e+00	5.193e-01	2.762e+00	1.876e-02	2.291e-01	1.577e+00	2.617e+00	2.214e-02	5.638e-01	1.481e+00	2.070e+00	4.188e-02	2.702e-01	-3.974e-01	1.253e+00	1.134e-01	3.180e-01	2.753e-01	1.754e-01	5.537e-01	8.897e-01	3.149e-01	1.504e-01	5.834e-01	8.675e-01	-3.213e-01	1.026e+00	1.519e-01	3.877e-01	3.980e-01	1.005e+01	7.385e-06	8.419e-04	-1.106e+00	1.447e+00	8.886e-02	8.038e-01	9.062e-01	2.404e-01	4.881e-01	9.782e-01	-3.036e-01	3.632e-03	9.321e-01	1.000e+00
B3gat1	124	124	3.072e-02	1.144e+00	1.879e-01	2.917e-01	1.068e-01	6.440e-01	9.370e-01	-4.633e-01	-4.612e-02	1.000e+00	1.000e+00	-8.240e-01	-2.382e-02	1.000e+00	1.000e+00	-6.171e-01	-2.685e-02	1.000e+00	1.000e+00	-3.354e-01	1.820e+00	5.643e-02	6.047e-01	3.369e+00	2.169e-01	5.101e-01	8.122e-01	-2.142e-01	4.907e-01	3.218e-01	5.468e-01	4.658e-01	1.149e-01	6.316e-01	9.329e-01	-3.823e-01	1.509e+00	8.232e-02	5.028e-01	-1.083e+00	3.582e-01	3.973e-01	6.794e-01	1.508e+00	-6.485e-03	1.000e+00	1.000e+00	-4.349e-02	4.040e-02	7.762e-01	1.000e+00	2.682e-01	3.257e-01	4.196e-01	9.765e-01	2.844e+00	-4.112e-03	1.000e+00	1.000e+00
Thyn1	1320	1320	2.696e-01	1.341e+00	6.666e-01	2.163e+00	2.215e+00	3.532e-02	3.314e-01	-1.326e+00	3.130e-01	4.288e-01	1.000e+00	8.363e-01	7.162e-01	2.314e-01	9.657e-01	3.255e+00	3.186e+00	1.159e-02	1.982e-01	3.380e+00	2.053e+00	4.275e-02	6.047e-01	-7.931e-01	6.642e-01	2.491e-01	5.828e-01	-1.401e-02	8.523e+00	3.648e-05	9.598e-04	-7.528e-01	1.727e-01	5.567e-01	8.897e-01	-1.101e-02	8.605e-01	1.896e-01	6.059e-01	-5.337e-01	1.160e+01	1.465e-06	4.176e-05	1.011e+00	6.053e-01	2.712e-01	8.178e-01	9.145e-01	3.836e-01	3.811e-01	9.090e-01	1.083e+00	1.434e+00	9.040e-02	7.738e-01	1.248e+00	2.026e+00	4.413e-02	1.000e+00
Ncapd3	240	240	4.881e-02	1.102e+00	3.227e-01	-2.277e+00	1.470e-01	5.877e-01	9.136e-01	-8.751e-01	5.192e-01	3.082e-01	1.000e+00	3.596e+00	9.218e-01	1.745e-01	9.657e-01	-1.600e+00	2.363e-01	4.918e-01	8.823e-01	-7.720e-01	1.430e+00	9.075e-02	6.802e-01	1.682e+00	-1.910e-02	1.000e+00	1.000e+00	-8.912e-02	1.944e-02	8.437e-01	9.650e-01	-1.602e-01	1.907e-01	5.368e-01	8.842e-01	2.730e+00	4.500e-01	3.428e-01	7.342e-01	-7.828e-01	1.432e+00	9.057e-02	2.923e-01	6.964e-01	-1.484e-01	1.000e+00	1.000e+00	-7.629e-01	-2.953e-02	1.000e+00	1.000e+00	-3.135e-01	5.531e-01	2.929e-01	9.366e-01	3.251e+00	6.504e-01	2.541e-01	1.000e+00
Opcml	1967	1967	2.495e-01	-4.589e-01	1.099e+00	6.387e+00	-3.835e-01	1.000e+00	1.000e+00	6.328e-01	-1.346e+00	1.000e+00	1.000e+00	-1.890e-01	-1.433e+00	1.000e+00	1.000e+00	2.359e-01	6.799e-01	2.436e-01	7.452e-01	-4.091e-02	4.082e-01	3.662e-01	7.231e-01	-8.671e-02	6.768e-01	2.447e-01	5.811e-01	-4.460e-02	2.625e-01	4.688e-01	6.708e-01	-1.513e-01	4.138e-02	7.736e-01	1.000e+00	-5.009e+00	3.317e+00	1.000e-02	1.901e-01	8.812e-01	1.432e+00	9.058e-02	2.923e-01	-1.793e-01	6.145e-01	2.676e-01	8.178e-01	-6.274e-01	4.053e+00	4.413e-03	2.515e-01	1.269e+00	9.866e-01	1.601e-01	9.127e-01	-4.982e+00	-7.595e-01	1.000e+00	1.000e+00
Srpr	236	236	3.276e-02	-3.418e-01	3.337e-01	8.592e-01	4.223e-01	3.581e-01	8.056e-01	-8.399e-01	8.700e-01	1.871e-01	1.000e+00	4.818e+00	1.493e-01	5.848e-01	1.000e+00	2.454e-01	1.605e+00	7.322e-02	5.453e-01	7.858e-01	9.465e-02	6.635e-01	9.072e-01	-1.107e-02	8.038e-02	6.885e-01	9.161e-01	3.349e-02	1.239e+00	1.154e-01	3.209e-01	-4.232e-01	1.568e-01	5.754e-01	8.951e-01	2.961e-01	-5.016e-02	1.000e+00	1.000e+00	-3.814e-04	7.835e-02	6.922e-01	9.286e-01	-3.454e-01	1.568e+00	7.654e-02	7.096e-01	4.933e+00	1.024e-02	8.862e-01	1.000e+00	6.278e-02	6.046e-01	2.715e-01	9.366e-01	-4.125e+00	2.745e-01	4.587e-01	1.000e+00
Fez1	4261	4261	6.174e-01	2.356e+00	1.098e+00	2.096e+00	2.890e+00	1.622e-02	2.641e-01	9.452e-01	6.580e-02	7.168e-01	1.000e+00	6.627e-01	1.831e-01	5.451e-01	1.000e+00	-4.166e-01	1.349e+00	1.005e-01	5.563e-01	2.854e+00	-7.377e-01	1.000e+00	1.000e+00	-1.031e-02	6.329e+00	3.739e-04	1.162e-02	-4.152e-01	1.287e+01	3.905e-07	1.670e-05	-7.156e-01	-8.228e-02	1.000e+00	1.000e+00	2.725e+00	9.136e-01	1.765e-01	5.968e-01	-2.146e-01	1.127e+01	2.057e-06	5.411e-05	8.340e-01	1.210e+01	8.654e-07	1.480e-04	1.892e+00	3.616e+00	7.164e-03	3.063e-01	1.280e+00	2.500e+00	2.534e-02	5.786e-01	1.441e-01	3.185e-01	4.248e-01	1.000e+00
Tmem218	344	344	7.747e-02	1.749e+00	1.208e+00	2.384e+00	1.381e+00	9.654e-02	5.325e-01	1.292e+00	6.198e-01	2.655e-01	1.000e+00	3.605e+00	-3.013e-01	1.000e+00	1.000e+00	3.275e+00	2.940e-01	4.432e-01	8.475e-01	8.577e-01	1.424e-01	5.935e-01	8.565e-01	-3.432e-01	-1.477e-01	1.000e+00	1.000e+00	-2.827e-01	7.116e-01	2.329e-01	4.827e-01	-6.735e-01	2.946e+00	1.521e-02	4.334e-01	-3.401e+00	-3.288e-01	1.000e+00	1.000e+00	-2.777e-02	5.575e-01	2.910e-01	5.529e-01	7.749e-01	1.315e+00	1.049e-01	7.255e-01	-6.959e+00	4.511e-01	3.422e-01	9.090e-01	3.372e+00	6.958e-03	9.061e-01	1.000e+00	3.077e-01	-2.473e-01	1.000e+00	1.000e+00
Hepacam	221	221	3.481e-02	5.041e-01	1.459e+00	3.086e+00	8.980e+00	2.257e-05	2.573e-03	1.753e+00	4.681e-02	7.596e-01	1.000e+00	-4.754e-01	-3.531e-02	1.000e+00	1.000e+00	4.798e+00	-2.469e-02	1.000e+00	1.000e+00	-5.980e-01	9.912e-01	1.591e-01	6.943e-01	4.779e+00	1.104e+00	1.372e-01	4.620e-01	-1.728e+00	3.729e+00	6.316e-03	5.495e-02	-2.725e+00	5.650e-01	2.878e-01	8.802e-01	-6.205e+00	1.905e-01	5.370e-01	8.395e-01	-8.732e-01	4.125e+00	4.075e-03	3.617e-02	-3.738e+00	2.328e-01	4.950e-01	1.000e+00	-2.984e-01	1.289e+00	1.084e-01	8.038e-01	1.464e+00	2.790e+00	1.816e-02	5.786e-01	-1.603e+00	7.175e-01	2.309e-01	1.000e+00
Clmp	237	237	4.983e-02	2.045e+00	3.667e-01	-1.167e+00	6.664e-02	7.151e-01	9.691e-01	-9.275e-01	3.101e-02	8.033e-01	1.000e+00	-1.477e+00	1.156e-01	6.306e-01	1.000e+00	-1.645e+00	2.237e-01	5.036e-01	8.970e-01	7.517e-01	5.201e-01	3.078e-01	7.202e-01	6.211e-01	1.049e+00	1.475e-01	4.758e-01	-8.178e-01	8.278e-01	1.982e-01	4.431e-01	8.906e-01	2.294e-01	4.982e-01	8.802e-01	2.092e+00	1.118e+00	1.348e-01	5.702e-01	-8.529e-01	4.985e-02	7.522e-01	9.599e-01	2.021e-01	4.498e-02	7.642e-01	1.000e+00	-1.557e+00	-3.079e-02	1.000e+00	1.000e+00	-1.504e+00	2.470e-02	8.241e-01	1.000e+00	-1.282e+00	-5.750e-02	1.000e+00	1.000e+00
Pvrl1	762	762	1.512e-01	1.157e+00	7.182e-01	3.124e+00	1.572e-01	5.750e-01	9.136e-01	3.002e+00	7.031e-01	2.357e-01	1.000e+00	3.070e+00	5.732e-01	2.843e-01	9.657e-01	4.492e-01	2.582e-01	4.724e-01	8.674e-01	-1.076e+00	-1.407e-01	1.000e+00	1.000e+00	2.284e-02	1.657e+00	6.871e-02	3.406e-01	3.246e-01	6.594e-01	2.508e-01	5.075e-01	-2.900e-01	-1.988e-01	1.000e+00	1.000e+00	-6.030e-01	2.019e+00	4.450e-02	4.113e-01	9.106e-01	1.116e+00	1.351e-01	3.583e-01	-3.995e-01	1.574e-01	5.747e-01	1.000e+00	3.533e-01	1.663e-01	5.642e-01	1.000e+00	-5.520e-01	6.505e-01	2.540e-01	9.366e-01	3.084e+00	2.469e-01	4.822e-01	1.000e+00
Thy1	3422	3422	5.041e-01	3.528e+00	1.922e-01	5.528e+00	-1.370e-02	1.000e+00	1.000e+00	7.967e-01	7.272e-02	7.029e-01	1.000e+00	8.366e-01	5.186e-01	3.085e-01	9.657e-01	1.688e+00	-1.144e-02	1.000e+00	1.000e+00	1.581e-01	3.760e-02	7.839e-01	9.904e-01	2.320e-02	2.154e-01	5.116e-01	8.122e-01	-1.510e-01	1.731e-01	5.563e-01	7.290e-01	-1.041e-01	1.036e-01	6.490e-01	9.329e-01	-5.341e-01	1.795e+00	5.811e-02	4.245e-01	1.400e+00	8.380e-02	6.823e-01	9.259e-01	-2.699e-01	-7.059e-02	1.000e+00	1.000e+00	-2.340e+00	-5.695e-02	1.000e+00	1.000e+00	2.842e-01	2.094e+00	4.071e-02	6.961e-01	-3.299e+00	-5.331e-02	1.000e+00	1.000e+00
Usp2	842	842	1.980e-01	1.777e+00	2.192e-01	-1.083e+00	1.042e+00	1.489e-01	5.799e-01	-1.050e+00	-1.463e-01	1.000e+00	1.000e+00	2.213e+00	4.376e-01	3.495e-01	9.751e-01	2.808e+00	3.179e-01	4.253e-01	8.475e-01	-1.011e+00	1.055e-01	6.460e-01	8.947e-01	8.104e-02	1.049e-01	6.470e-01	8.851e-01	8.050e-02	1.154e-01	6.310e-01	7.763e-01	-6.077e-02	2.522e-01	4.775e-01	8.802e-01	4.604e-01	1.022e+00	1.527e-01	5.702e-01	8.706e-01	8.544e-01	1.911e-01	4.329e-01	-5.120e-01	-1.968e-02	1.000e+00	1.000e+00	2.026e+00	3.140e-01	4.281e-01	9.090e-01	2.392e+00	4.288e-01	3.544e-01	9.765e-01	-1.026e+00	2.637e-01	4.677e-01	1.000e+00
Dpagt1	161	161	3.208e-02	9.475e-01	8.766e-01	5.754e+00	1.878e-01	5.400e-01	9.042e-01	7.520e-01	-3.857e-01	1.000e+00	1.000e+00	-1.291e+00	-3.990e-01	1.000e+00	1.000e+00	-9.075e-01	-2.059e-01	1.000e+00	1.000e+00	7.333e-01	1.100e-01	6.390e-01	8.947e-01	3.102e+00	-1.521e-01	1.000e+00	1.000e+00	-3.483e-01	-2.578e-01	1.000e+00	1.000e+00	-3.913e-01	1.526e-01	5.806e-01	8.985e-01	3.549e+00	2.928e-01	4.441e-01	7.762e-01	3.009e+00	-3.976e-01	1.000e+00	1.000e+00	-1.542e-01	-9.850e-02	1.000e+00	1.000e+00	-8.612e-01	2.318e-01	4.959e-01	9.582e-01	3.519e+00	-3.731e-03	1.000e+00	1.000e+00	-4.000e-01	-1.868e-01	1.000e+00	1.000e+00
Rps25	10908	10908	9.082e-01	2.776e+00	1.384e-01	-5.091e-01	3.687e-01	3.905e-01	8.176e-01	2.068e-01	4.883e-01	3.230e-01	1.000e+00	7.131e-01	5.027e-01	3.160e-01	9.657e-01	6.234e-01	-1.438e-01	1.000e+00	1.000e+00	-2.705e-02	3.479e-01	4.042e-01	7.428e-01	-7.718e-02	-1.758e-01	1.000e+00	1.000e+00	-9.662e-03	6.221e-01	2.647e-01	5.178e-01	-8.085e-02	5.754e-01	2.834e-01	8.802e-01	-1.601e-01	7.119e-01	2.328e-01	6.595e-01	-2.516e-01	6.260e-01	2.632e-01	5.226e-01	1.140e-01	-2.463e-01	1.000e+00	1.000e+00	1.721e-01	3.687e-02	7.860e-01	1.000e+00	2.135e-01	2.661e-02	8.175e-01	1.000e+00	2.306e-01	3.618e-01	3.950e-01	1.000e+00
Fxyd6	2516	2516	2.911e-01	3.829e+00	2.209e-01	5.148e+00	4.231e-01	3.576e-01	8.056e-01	1.350e+00	9.743e-02	6.589e-01	1.000e+00	6.810e-01	5.362e-01	3.004e-01	9.657e-01	-1.110e+00	1.379e-02	8.681e-01	1.000e+00	1.957e-01	2.546e+00	2.404e-02	5.638e-01	2.259e+00	1.374e-01	6.001e-01	8.516e-01	1.627e-01	8.170e-02	6.861e-01	8.233e-01	8.157e-02	1.452e-01	5.899e-01	9.022e-01	-2.861e+00	3.305e-01	4.162e-01	7.572e-01	-5.381e-01	2.468e-01	4.823e-01	7.466e-01	-2.883e-01	3.906e-03	9.296e-01	1.000e+00	-8.140e-01	1.385e-01	5.987e-01	1.000e+00	9.388e-01	8.836e-01	1.837e-01	9.366e-01	-1.524e+00	3.092e-01	4.317e-01	1.000e+00
Dscaml1	271	271	6.348e-02	7.413e-01	5.938e-01	5.626e+00	1.330e-01	6.060e-01	9.179e-01	-9.288e-01	3.608e-01	3.956e-01	1.000e+00	3.430e+00	5.850e-01	2.794e-01	9.657e-01	3.314e+00	2.163e-01	5.107e-01	9.003e-01	-1.134e+00	5.763e-02	7.342e-01	9.678e-01	1.430e-01	1.101e+00	1.378e-01	4.620e-01	-3.869e-01	9.880e-01	1.598e-01	3.822e-01	4.317e-01	1.970e-01	5.302e-01	8.802e-01	-6.194e-01	3.082e+00	1.304e-02	2.088e-01	3.645e+00	6.473e-01	2.552e-01	5.164e-01	-4.588e-01	4.679e-01	3.334e-01	8.678e-01	-1.271e+00	4.140e-01	3.628e-01	9.090e-01	3.942e-02	2.416e-01	4.870e-01	9.782e-01	3.386e-01	6.973e-01	2.376e-01	1.000e+00
Cadm1	660	660	1.512e-01	1.822e+00	7.393e-01	-2.996e+00	9.492e-01	1.682e-01	6.165e-01	-2.220e-01	2.757e-01	4.577e-01	1.000e+00	-1.290e+00	3.454e+00	8.577e-03	8.411e-01	3.650e+00	1.456e+00	8.788e-02	5.453e-01	7.433e-01	1.082e+00	1.413e-01	6.910e-01	-1.274e-01	4.324e+00	3.275e-03	7.001e-02	-5.543e-01	2.070e+00	4.186e-02	1.831e-01	3.832e-01	1.551e+00	7.822e-02	6.903e-01	3.238e+00	1.708e+00	6.453e-02	4.504e-01	-2.105e-02	7.389e-01	2.241e-01	4.722e-01	1.377e-01	1.033e+00	1.507e-01	7.770e-01	2.868e+00	8.253e-01	1.989e-01	8.502e-01	-1.176e+00	1.425e+00	9.132e-02	7.738e-01	-1.646e+00	8.108e-01	2.029e-01	1.000e+00
Timm8b	5783	5783	7.536e-01	4.466e+00	1.149e-01	4.289e+00	3.400e-01	4.096e-01	8.355e-01	-8.793e-01	-7.782e-02	1.000e+00	1.000e+00	1.397e-01	1.479e-01	5.865e-01	1.000e+00	7.203e-01	-7.008e-02	1.000e+00	1.000e+00	-2.492e-02	1.225e-01	6.207e-01	8.844e-01	-2.557e-02	4.376e-01	3.495e-01	7.201e-01	-2.835e-01	6.087e-01	2.699e-01	5.208e-01	2.950e-01	1.294e-01	6.110e-01	9.167e-01	-3.288e-01	8.829e-02	6.743e-01	9.115e-01	3.335e-01	-7.445e-02	1.000e+00	1.000e+00	9.945e-02	2.073e-01	5.197e-01	1.000e+00	4.399e-01	-2.585e-02	1.000e+00	1.000e+00	7.798e-02	4.898e-02	7.543e-01	1.000e+00	1.430e-01	1.205e-02	8.766e-01	1.000e+00
Cryab	1554	1554	7.918e-02	4.808e+00	2.407e-01	1.378e+00	7.761e-02	6.936e-01	9.604e-01	2.934e-01	2.015e+00	4.468e-02	9.076e-01	-2.868e+00	4.153e-02	7.732e-01	1.000e+00	3.455e-01	6.501e-02	7.184e-01	1.000e+00	5.808e-01	7.706e-01	2.144e-01	7.086e-01	1.748e+00	9.933e-03	8.879e-01	1.000e+00	-8.713e-01	2.852e-02	8.112e-01	9.405e-01	-1.635e+00	7.178e-02	7.048e-01	9.516e-01	-5.805e-01	4.690e-01	3.328e-01	7.342e-01	1.527e+00	-2.190e-02	1.000e+00	1.000e+00	-1.102e+00	-1.676e-01	1.000e+00	1.000e+00	-7.145e-02	1.055e-01	6.460e-01	1.000e+00	7.494e-01	-2.899e-02	1.000e+00	1.000e+00	-3.610e-01	5.495e-02	7.402e-01	1.000e+00
Arhgap20	857	857	1.959e-01	1.456e+00	4.152e-01	2.048e+00	3.940e-02	7.789e-01	1.000e+00	-1.181e+00	-9.677e-02	1.000e+00	1.000e+00	-1.286e+00	3.084e-01	4.322e-01	1.000e+00	-2.512e-01	1.075e+00	1.426e-01	6.014e-01	-1.124e+00	2.061e+00	4.231e-02	6.047e-01	3.010e+00	3.324e+00	9.927e-03	1.575e-01	4.870e-01	2.453e+00	2.677e-02	1.452e-01	-4.856e-01	2.005e-01	5.265e-01	8.802e-01	-8.554e-01	-1.047e-01	1.000e+00	1.000e+00	-3.124e-01	3.021e-01	4.370e-01	7.114e-01	-3.876e-01	2.498e-01	4.797e-01	9.883e-01	-9.067e-01	2.153e-01	5.117e-01	9.638e-01	2.477e+00	4.860e-01	3.242e-01	9.560e-01	-1.457e+00	4.908e-01	3.218e-01	1.000e+00
Gm16124	259	259	2.526e-02	-4.985e-01	5.187e-01	-4.209e+00	6.609e-01	2.503e-01	7.451e-01	6.162e-01	1.332e+00	1.026e-01	9.354e-01	5.552e+00	-6.854e-02	1.000e+00	1.000e+00	1.774e-01	1.246e+00	1.145e-01	5.563e-01	1.206e+00	5.771e-02	7.341e-01	9.678e-01	-3.207e+00	7.216e-01	2.296e-01	5.735e-01	-4.521e-01	-6.010e-02	1.000e+00	1.000e+00	-1.142e-01	1.573e+00	7.615e-02	6.903e-01	-4.322e+00	1.199e+00	1.214e-01	5.702e-01	-3.842e+00	-2.147e-01	1.000e+00	1.000e+00	3.980e-01	8.230e-01	1.995e-01	7.838e-01	1.342e+00	-1.465e-03	1.000e+00	1.000e+00	3.854e-01	1.613e+00	7.246e-02	7.615e-01	1.995e+00	1.015e+00	1.542e-01	1.000e+00
Ireb2	321	321	5.461e-02	5.645e-02	9.927e-01	1.522e+00	1.162e+00	1.274e-01	5.636e-01	-1.474e+00	8.417e-01	1.945e-01	1.000e+00	4.885e+00	8.699e-01	1.872e-01	9.657e-01	-5.338e+00	2.054e-02	8.394e-01	1.000e+00	3.042e-01	-1.417e-01	1.000e+00	1.000e+00	-5.653e-02	1.746e-01	5.545e-01	8.282e-01	-1.463e-01	1.924e+00	4.978e-02	2.027e-01	-6.406e-01	1.019e-02	8.865e-01	1.000e+00	6.704e-01	5.721e-01	2.848e-01	7.057e-01	6.309e-01	1.433e+00	9.046e-02	2.923e-01	6.511e-01	1.531e+00	8.017e-02	7.096e-01	4.938e+00	1.614e-01	5.700e-01	1.000e+00	-8.067e-01	4.113e-01	3.644e-01	9.765e-01	4.695e+00	2.304e-03	9.459e-01	1.000e+00
Psma4	533	533	1.235e-01	4.031e+00	1.542e+00	-1.769e+00	3.776e-02	7.835e-01	1.000e+00	2.034e+00	3.109e-01	4.304e-01	1.000e+00	1.765e+00	-2.383e-01	1.000e+00	1.000e+00	1.828e+00	7.235e-01	2.290e-01	7.424e-01	-1.349e+00	1.604e+00	7.324e-02	6.360e-01	-1.492e+00	6.602e-01	2.505e-01	5.828e-01	-5.490e-01	1.848e+00	5.452e-02	2.143e-01	-1.149e+00	4.521e-01	3.416e-01	8.802e-01	1.958e+00	-2.358e-01	1.000e+00	1.000e+00	2.744e-01	4.489e+00	2.733e-03	2.759e-02	1.697e+00	5.956e-02	7.300e-01	1.000e+00	2.180e+00	2.552e-01	4.750e-01	9.462e-01	1.891e+00	2.384e-01	4.899e-01	9.782e-01	1.731e+00	-4.606e-02	1.000e+00	1.000e+00
Hmg20a	581	581	1.147e-01	2.141e-01	8.190e-01	5.566e+00	1.272e+00	1.107e-01	5.460e-01	-7.987e-01	1.348e+00	1.007e-01	9.354e-01	-5.514e+00	3.795e-01	3.836e-01	9.836e-01	-9.734e-01	3.086e-01	4.321e-01	8.475e-01	-4.691e-01	8.794e-01	1.848e-01	6.943e-01	4.348e-02	5.384e-01	2.994e-01	6.522e-01	-1.536e-01	2.265e-01	5.009e-01	6.997e-01	2.374e-01	4.193e-01	3.598e-01	8.802e-01	-1.171e+00	8.381e-01	1.954e-01	6.125e-01	-4.046e-02	6.723e-01	2.462e-01	5.043e-01	3.383e-01	1.051e+00	1.472e-01	7.770e-01	4.233e+00	7.420e-01	2.232e-01	8.729e-01	-2.179e-01	7.325e-01	2.262e-01	9.366e-01	-6.678e-01	6.337e-01	2.603e-01	1.000e+00
Cox5a	5941	5941	7.283e-01	4.574e+00	1.682e-01	-2.817e+00	3.253e-01	4.199e-01	8.365e-01	-5.707e-01	-1.063e-01	1.000e+00	1.000e+00	4.078e-01	1.066e-01	6.443e-01	1.000e+00	1.267e+00	-7.361e-02	1.000e+00	1.000e+00	-2.051e-01	4.747e-01	3.299e-01	7.202e-01	-3.884e-01	4.558e-01	3.397e-01	7.084e-01	2.206e-01	3.584e+00	7.418e-03	5.766e-02	-6.598e-01	7.019e-04	9.701e-01	1.000e+00	3.008e-01	3.675e-01	3.913e-01	7.407e-01	-4.368e-01	4.932e+00	1.686e-03	1.860e-02	9.715e-01	-6.158e-02	1.000e+00	1.000e+00	7.488e-01	1.387e-01	5.984e-01	1.000e+00	-8.917e-01	1.132e-02	8.804e-01	1.000e+00	9.460e-01	7.507e-03	9.025e-01	1.000e+00
Ubl7	584	584	1.631e-01	2.538e+00	2.829e-01	3.745e+00	1.472e-01	5.874e-01	9.136e-01	-6.851e-01	2.581e-02	8.203e-01	1.000e+00	1.701e+00	1.833e-01	5.448e-01	1.000e+00	2.014e+00	2.954e-01	4.421e-01	8.475e-01	1.677e+00	8.815e-01	1.842e-01	6.943e-01	-1.175e+00	2.075e+00	4.162e-02	2.702e-01	-7.890e-01	3.307e-01	4.160e-01	6.352e-01	2.860e-01	3.525e-01	4.011e-01	8.802e-01	1.813e+00	-7.243e-02	1.000e+00	1.000e+00	-1.347e-01	2.077e+00	4.154e-02	1.920e-01	1.330e+00	6.827e-02	7.117e-01	1.000e+00	1.667e+00	1.363e-01	6.016e-01	1.000e+00	1.763e+00	1.006e-01	6.537e-01	1.000e+00	1.301e+00	8.977e-01	1.803e-01	1.000e+00
6030419C18Rik	750	750	1.836e-01	3.460e+00	4.003e-01	-6.478e+00	2.558e-01	4.744e-01	8.820e-01	1.619e+00	-1.700e-01	1.000e+00	1.000e+00	-1.941e+00	2.355e-01	4.925e-01	1.000e+00	1.763e+00	5.663e-02	7.365e-01	1.000e+00	9.145e-01	1.174e+00	1.255e-01	6.910e-01	-6.354e-01	1.357e+00	9.949e-02	4.149e-01	4.839e-01	6.213e-01	2.650e-01	5.178e-01	-2.431e-01	2.421e-01	4.865e-01	8.802e-01	-2.244e+00	4.862e-01	3.241e-01	7.245e-01	-2.758e-01	1.685e-01	5.616e-01	8.255e-01	-1.273e-01	1.085e-01	6.413e-01	1.000e+00	-1.077e+00	1.007e-01	6.536e-01	1.000e+00	-2.309e+00	2.833e-01	4.516e-01	9.782e-01	9.169e-01	1.779e-01	5.508e-01	1.000e+00
